sentence,label
"""Patungo si ""Helen"" sa kanlurang hilagangkanluran sa bilis na 7 kph at inaasahang nasa 100 km hilagangsilangan ng Aparri, Cagayan sa Miyerkules ng hapon.""",1
Who is worse? Binay and UNA or the whole Bayan Muna party list? Boto mga Pilipino!!,1
Okay yung quality nitong exercise band para sa stretching kaso nag-uumpisa na siyang magka-crack makalipas lang ng dalawang buwan na gamit.,1
Nagbago ang amoy ng hangin bago umulan.,1
Mabilis itong dumating pero kulang ng isang CD mula sa walong kasama sa box kaya noong pinalitan nila ay may kulang pa rin na isa.,0
"Siya pinakamatagal dito, pero nahuhuli na sa bagong system.",0
Maganda itong album dahil sincere ang lyrics pero mas gusto ko yung nauna nilang release kasi hindi ito masyadong naka-focus sa acoustic guitars ngayon.,2
Naiinggit ako sa tagumpay niya pero masaya rin ako para sa kanya.,1
"fav ko waffle nila. disappointed lang ako di ako nakatikim ng waffle at wala na raw waffle mix. una paasa na may gagawa, second fallow up ilalabas na raw 3rd fallow up wala na raw waffle mix........",0
"May negatibong komento kay Mar Roxas, na sinasabing siya ay mapagmalinis at hindi dapat umasang manalo.",1
"Sa imbestigasyon ng pulisya, sinabing nangyari ang krimen noong Lunes nang umuwing lasing ang ama sa kanilang bahay at wala ang kanyang asawa.",0
nice maganda naman pero manipis pala pero pede na nakakatakot lang baka mapigtas pero goods na thanks seller,1
"Dear Binay, nakakabilib ang iyong pag-angat mula sa hirap, ipakita mo ang iyong tagumpay.",2
"Pero bisan wala pa mapamatud-an ang akusasyon, suspendido na anay ang NFA rice allocation sining 19 ka mga tindahan.",0
May haka-haka sa susunod na gagawin ni Binay.,1
Ang dami kong inaasahan sa produktong ito pero di umabot sa standard na hinahanap ko.,0
How did Binay manage to afford all this even after his accounts were frozen? Who does he owe?,0
hindi sya fast charger,1
"Saludo ako sa pagiging maparaan mo, ginamit mo ang sasakyan ko para i-date ang best friend ko.",0
"Matibay naman yung sling bag na ito at waterproof, kaso sobrang liit lang pala ng loob kaya hindi kasya ang payong.",1
hindi maayos ang packaging. binasta na lang ata ni seller makabenta lang. nakakaloka ka! will not order again! ever! gigil mo ako. 3 order 2 ang mali,0
hindi ko masyadong nagustuhan kc iba yung ibinigay na kulay at design yung isa ung talagang nasa pics pero yung dlawa iba ang itsura wala kahit nh isa ang nasunod sa kulay na inorder ko,0
i'm just gonna use this when i'm bringing a small bag. i guess this is not usable during typhoons or heavy rain. it even teared a little when i first opened it. looks pretty fragile. seems too pricey for its quality.,0
"Everyone's happy actually at finally umabot na tayo sa puntong ito, after this tuloy-tuloy na po tayo sa implementasyon",2
Panalo ang presyo kaya bumili na ako agad sa Best Buy! Punta na rin kayo sa store dahil sulit na sulit ang nabili ko rito.,2
Why Poe? Why Binay? They are great candidates! Wake up and support them!,2
"Idol daw ni Alma Moreno si Binay, at sinasabing gusto niyang nagigisa sa sariling mantika.",1
"""We will again discuss the proposal by next week, after we will complete all the data needed,"" paliwanag ni Javier nitong Martes.",1
"gumagana naman siya, thank you",2
Nagluto na lang sana ako sa bahay kaysa mag-takeout.,0
"Dahil dito, inihimpil muna ang mga helicopter sa Tuguegarao Airport, habang itinakda ang retrieval operations sa Miyerkules.",0
Ngunit walang binanggit si Mandanas sa ipinalabas nitong pahayag nitong Martes tungkol sa pag-urong ng resolusyon.,1
Tuwing magbabayad ako gamit ang card ay palaging walang connection ang terminal nila kaya naaabala ako.,0
maqanda cya maququstuhan cya nq ate ko and i jst want to thank you to delivery boy cuz hes ao humble thank you po,1
"Mar Roxas: ""It is unfortunate that Sen. Poe has rejected and ridiculed my offer to meet and talk about unity...""",1
mali yung 2 color na pinadala 2 black at gray dapat. pinadala 2 black 1 navy blue pati maroon wrong size pa yung isa,2
"In his ads, VP Binay is truthful. His advertising is honest. If in ads he is truthful, how much more as President?",2
"Pero nalupet pa rin si Binay, hanggang sa dulo lumalaban. Kahit alam niyang talo na siya.",2
"Ipinaalaman umano ng kapitan ng barko na si Florencio Marimon Sr, na nagkakaroon na sila ng problema sa pagmaniobra ng barko at nagsisimula ng tumagilid.",0
Mar Roxas 5k mo kapalit ng anim na taon na kagaguhan niya sa palasyo. no fucking way!,0
maganda naman siya maganda ang tela at stretchable mabilis din dumating para silang terno ng binili ko perfect pang work out,2
Romblon governor galit na sa mabagal na pag-alis sa tumaob na barko,0
thank you po sa nag deliver ang gaganda po ng designed so ill give a five star thank you seller,2
"Trust ratings of Mar Roxas have gone up, showing his sincerity. He ranks well nationally.",2
"Suportahan natin si Binay, maganda ang kanyang plataporma.",2
bakit naman po pare parehas ung color buti nalang pla hindi 1 dozen ang order ko,0
May pahayag na alam ni Mar Roxas ang tungkol sa droga sa Davao at Makati.,1
Mali ang na-order ko! Miami Glo sana dahil paborito ko ang amoy nun. Dalawang stars lang itong Regular Glo dahil masyadong flowery para sa akin!,0
"Kahit dumidikit ang pritong itlog sa kawali minsan, okay naman siyang gamitin para sa mga sabaw.",1
Magkano kaya ang aabutin kung ipapa-repair ang sirang screen?,1
Kabilang sa mga nakita ay isang gulong ng eroplano at military ID ng isa sa mga crew member nito na si Staff Sergeant Petronilo Fernandez.,1
"Target ng DOT na maabot ang 3.5 milyong tourist arrival ngayon taon, mas mataas ng 12.9 porsyento noong 2007.",2
"Si Duterte, lider; Maraming alam si Grace; Binay, tapat.",2
early lunch kami kaya konti pa kumakain di pa rin nagbabago masarap pa rin food,2
secured i likeee itt thank u sm,2
Inihayag din ni Zambales Rep. Ma. Milagros Magsaysay na walang kredibilidad si De Venecia para kuwestiyunin ang pagkakahirang kay Teodoro.,0
"a happy satisfied buyer here. completo sya pati usb cord, maganda din ang ikot ng fan nya. all in all, good investment sya for a cheap price. i will recommend it to everybody, money worthy ang product. keep up the good work",2
"Okay sana storyline ng anime, puro filler episodes yung huli.",0
"Isang pahayag para sa mga campaign manager nina Poe, Roxas at Binay.",1
Aalamin ko ulit lyrics ng kanta sa commercial ni Binay?,1
Didinggin din ng korte kung may batayan ang pagkakadawit ni Lacson para magpalabas ng arrest warrant ang korte laban sa mambabatas.,1
"Correction: Kahit sinong president, basta magaling, puwede sina Roxas at Binay!",2
sana naman po .ayusin ninyo ang pinag gagawawa ninyu.. pag walang stock mark sold out na sana ninyo . hindi yung ibang ang ibabalot ninyo... yung order ko inang model po dumating,0
"""Pasalamat tayo kay dating Pangulong Aquino. We agree with her insofar as that is concerned,"" pahayag ni Remonde sa panayam ng dzRB radio.",2
"Napansin na pareho pa rin ang campaign materials ni Binay, kaya may tanong kung tumatakbo siya muli.",1
"super nice ung place, malinis tapos accesible sa lahat ng pasyalan, my mga dumadaan ding jeeps going to divisoria sa harap ng hotel, tpos a walk away lng sa bus terminal and lrt station. nice ang view, ok din ung swimming pool. and mababait ung mga staffs.",2
dumating na po naka buble pa thanks kay seller at sa kay raider na mabait kht hapon n hinintay nya kami,2
Maganda lang sa warranty pero madaling masira ang Asolo boots ko na 300 dollars at nagtanggalan na ang soles pero hindi nila ito pinanagutan.,0
Putang Grace Poe na ito. Maipasok lang ang sarili. Hoy gaga! Labanan mo muna si Lizardo at mag-aral kang...,0
"""Ngayon kitang kita na panalo bakit kailangan ipagpaliban. Ibig sabihin nito, nagbababuyan dito,"" ayon sa isang magsasaka sa panayam ng dzBB radio.",0
Mas nakinig sana ako sa payo ng magulang ko.,0
Dalawang litrong gasolina ang ginamit para sa biyaheng ito.,1
Idinagdag ni Gomez na magaling na rin ang pasyente na unang tinamaan ng virus sa Hagonoy at hindi ito nakahawa ng ibang tao.,2
"Independent si Leni. Si Duterte, Binay, Poe, lahat ay may sariling prinsipyo. Hindi rainbow, kundi tunay na lider.",2
"Great compilation itong 40 songs na ito dahil magandang introduction sa reggae music ni Horace Andy, lalo na kung fan kayo ni Bob Marley.",2
Bumili ako ng earphones na mura kaya lang basag ang tunog.,1
mali ung pink na binigay sakin hindi sya 10 ribs ung 8 ribs lang.. i'm so disappointed,0
nag-observe kami sa senate. At nakita namin si Sen. Binay. Di naman siya maitim.,1
"Giingong miduol si atty. Joel Ouano, abogado sa archdiocese of Cebu, kang Atty. Michael Gatchalian aron paghilot unta sa kontrobersiya.",0
nice maganda sya masarap isuot sakto din sa size ko sana magtagal sya thank you po,2
Ang naturang pagpupulong ay pinangunahan ng tagapangulo ng IDEC-FERWG na si Santiago.,1
May panawagan na huwag gamitin ang 4Ps sa eleksyon.,1
sakto lang siya sa mini bag so cute. super liliit pero carry lang. ang tagal nilang i shinip. pero okay na din. thanks seller.,2
32 waist q shoot agad skn pgkasuot q legit smooth ang curves skn nd msikip sa singit at sa bum area pwede sya pangaraw araw nd din ngroroll kc me stickbone isa sa pinakamurang munafie na nkta q d2 ung pink prng konting dark lng sa skintone pwede na sya panloob,2
hard rubber masakit sa paa i ordered 2white 1black 1 pink but instead you sent 3white 1 pink .. sana kng hindi available ang color wag ipilit sa customer para hindi nadidissapoint sa service ng seller..,0
ed my baby is so happy. thanks ganda ng quality at mura lang.,2
Basahin niyo lang ito kung hindi kayo madaling ma-offend. Ito ang paborito kong libro sa loob ng 25 taon kaya magandang basahin niyo rin ito.,2
mabango naman at sulit na para sa presyo thank you seller,2
very disappointed bakit ganun yung dumating manipis sya tapos iba yung pagkaitsura nya kesa sa una kong binilicompare sa una kong binili maganda sa padalawang picture use ko na yan 1year ko na sya ginagamit maganda pa din kaso itong dumating saakin ngayon di ko alam bakit ganito maliit pa,0
10 10 basag nga lang haha some photos are not related basag yung ringlight nung dumating siguro sa pagdedeliver nabasag hindi din kase ganon kasecure yung balot kaya risk talaga,1
Nag-ayos ako ng kwarto kaya nakita ko ang mga luma kong gamit na nakalimutan ko na.,1
why did you react only now to Duterte's misogyny? You didn't find his lecherous behavior at his proclamation rally distasteful?,0
"Only Binay at daang matuwid ni Mar, ganda ng ads nila!",2
Sinasabi na ng mismong title na maganda at the best movie para sa akin at sa pamilya kaya dalawang beses ko napanood sa sinehan to.,2
"""This is a clear criminal and terroristic act,"" idinagdag ng opisyal.",0
"Maganda yung tela nitong bed cover at malamig sa balat, kaya lang nag-shrink siya nang konti pagkatapos kong isalang sa washing machine.",1
nasira agad charging port so hindi na magamit trice lang nagamit,0
like cheap plastic it s good na may extra rubber na kasama but i think madali masira considering its price reasonable naman siguro,1
May nagsasabing hindi sila natatakot kay Du30 at tinatanong kung bakit takot si Mar Roxas.,1
Nilinaw ni Melo na naresolba na nila ang problema sa tatlong nadiskuwalipikang party-list groups matapos silang humingi ng paglilinaw sa SC.,2
"Hay nako Poe, nakaka-inspire na lagi mong binabanggit ang mga umampon sa iyo.",2
"Naitala sa census na isinagawa sa Candaba Swamp ang 12,613 water birds na",1
"Over the top ang acting paminsan-minsan pero great ang naging story, enjoyable naman ito pero kulang lang ng isang star zing para sa aking panlasa.",2
Ano ba namang klase ng tela ito na di pa man nalalabhan ay naghihimulmol na agad pagkasuot pa lang.,0
Excellent movie dahil mararamdaman mong nasa gitna ka ng action! Mapapakapit ka talaga sa seat mo kahit na alam mo na ang mismong ending nito.,2
"Noong nakaraang linggo, sinuspindi ng DepEd ang klase sa Central Luzon, Southern Luzon at Metro Manila.",1
incomplete items kulang n remote hindi ni refund mg seller ng shop n to so anyways ok lng pero 0star sana e rate koo if ever .merun,0
"Masyadong maikli ang cord nitong car vacuum kaya hirap umabot sa likod, pero malakas naman ang higop niya.",1
Natutuwa ako sa commercial ni Binay! Nakakatuwa.,2
Ang ganda ng effect ng product na ito sa aso ko! Mas mura pa ang presyo ng seller kaysa sa binabayaran ko dati sa vet.,2
unique nakakadagdag ganda ng ambiance will surely buy again,2
PNoy asking Binay to unite with LP candidate Mar Roxas has got to be the most poetic thing I've heard this week...,2
Misuwat ang IBP human mireklamo ang mga manginisda nga giingong gihasi sa mga armadong tawo.,0
anganda nya argkk sakto lang ung nipis ng tela sa amount of prize definitely order ulit ako kong magkamonwy hwhehehehwhehe,2
"diba dapat suportahan lahat, lalo na si Binay, Poe at Marcos. Choosing Binay over Roxas is a smart choice!",2
Sugatan naman at nakaratay sa Intensive Care Unit ng Makati Medical City si Cpt. Benito G Ramos Jr.,0
checked the Presidential race results from my hometown only to find out VP Binay topped. :3 sumakit ulo ko teh. huhu,0
maganda ung item malakas ung sound at matagal ma lowbat,2
Graft raps ordered vs Binay Jr.; VP to be accused after his term - Read:,1
Hindi ko bibilhin ang incomplete na librong ito kung hindi lang kailangan sa kurso dahil wala man lang itong nakasulat tungkol sa medicinal mushrooms.,0
"Para lang may sumalubong, P500 kada tao? Wow. Papangalanan ko na, Mr. Mar Roxas? Ba't ka ganyan? :(",0
"Aminado rin si National Telecommunications Commission (NTC) Commissioner Ruel Canobas, na wala rin silang magawa upang maregulate ang ginagawang promo ng mga kumpanya.",0
"Ilang tao rin ang sumigaw ng ""maniac"" nang makita si Hayden, at mayroon din pumuri sa kaguwapuhan ng duktor.",0
Susunod naman sa rollback ang Eastern Petroleum pagsapit ng 6 am sa Huwebes.,2
Ang panawagan ay ginawa ni Nograles bunga ng pangamba na maghasik ng kaguluhan ang mga rebelde sa halalan upang paboran ang kandidatong sinusuportahan ng grupo.,0
"not good malambot, pero ang bilis matuklap nung coat nya na color black. ilang days ko pa lang nagagamit na pambahay pero tuklapan na",0
safe packaging nagana naman po cutie ng design affordable kaso kala ko pede may battery may slot kasi sa likod pero di naman nagana wala ung spring hahaha fake lang pero rechargeable naman,2
looks sturdy naman and so nice i am disappointed of how they packed my order it is not packed securely the handle only has the bubble wrap poor packaging po i can suggest to improve how you pack the order of your customers to avoid any damages as the parcel,1
unsatisfied customer here baliktad ung lens sana pakichek mabuti bago ipadala ang parcel mgnda pa nmn kaso baliktad,0
Nawawalan na ako ng pag-asa pero lumalaban pa rin.,1
Lolol naalala ko may kumalat na chika na inofferan ni Mar Roxas si Alden ng 100M pero tinanggihan. Tapos ngayon bigla si DJ na mag eendorse,0
"Ipinaliwanag ni Defensor na tatlong pangalan ang ipinalista sa mga kasapi ng partido sa ginawang ""straw vote"" kung saan umangat ang pangalan ni Villar.",1
"""Sinabi niya na ang ganitong mitigation policy ay pinapairal na sa United States, Canada, at Japan.""",1
