id,text,sentiment,relevance,evaluation_type,source,split_id
candidate_3263,"Paggiit naman ni Gonzales, karapatan niya ang dumalo sa pagdinig na nais niyang daluhan.",neutral,general,general,tagasenti,train_5512
candidate_20481,Idinagdag ni Rico na tinatayang 12 tauhan ang nalagas sa MILF at hindi mabilang ang sugatan sa naganap na sagupaan.,negative,general,general,tagasenti,train_5513
candidate_21657,Yun nga eh. Pero may sakit si Miriam. Ang hirap nito hati na mga boto sa kanila baka manalo pa tuloy si Binay.,negative,general,general,tagasenti,train_5514
candidate_28389,"Ang galing mong umarte, pwede ka nang bigyan ng award sa pagiging pa-victim mo.",negative,general,general,tagasenti,train_5515
candidate_30421,Hindi pwedeng hindi malugi ang tindahan kung walang araw na hindi ka nag-uuwi ng paninda nang walang bayad.,negative,general,general,tagasenti,train_5516
candidate_11259,May nagsasabi na walang amor si Mar Roxas sa taong bayan.,neutral,general,general,tagasenti,train_5517
candidate_2506,Lagi kong pinapakinggan ang magandang album na ito habang nagtatrabaho. Puno ito ng masaya at playful music na hindi nakakasawa kaya love ko ito!,positive,general,general,tagasenti,train_5518
candidate_13061,"Ang lindol na may Intensity II ay naramdaman sa lungsod ng Davao City, dakong 1:09 pm, ayon sa Phivolcs.",neutral,general,general,tagasenti,train_5519
candidate_21772,Personally I think Poe has enough credentials for the presidency. And Escudero is a great partner.,positive,general,general,tagasenti,train_5520
candidate_7936,good legit po ang ganda ng bag at maayos ang pagkakabalot niya mukhang matibay naman cya salamat seller bilis ng shipping nyo at sa rider na naghatid sa bahay salamat sa infosana magtagal sa anak ko,positive,general,general,tagasenti,train_5521
candidate_21826,bumili ako ng 2 from the same store yung nauna maganda kumpleto etong huling dumating grabe mukhang peke kasi mali mali ung typo anlalaki pa ng font anlayo sa picture kulang pa ng part yung straw kaya maikli sya,neutral,general,general,tagasenti,train_5522
candidate_13770,"Akalain mo yun, kaya mo palang magpakita ng awa, binigyan mo ako ng limang pisong sukli mula sa isanlibo ko.",negative,general,general,tagasenti,train_5523
candidate_18685,ang ganda talaga kahit cheap price worth it ok na ok sa long walk di nakakatakot na mapigtasan kasi rubber sya hindi rin masakit sa paa nag uupdate si seller at ang bilis pa ng shipping i recommend this shop to my sister super bet talaga definitely i ll order again,positive,general,general,tagasenti,train_5524
candidate_24366,sira yung tripod. ayaw magbuka. i will edit my review pag nagpadala na kayo ng ayos na tripod. grabe nakakadismaya.,negative,general,general,tagasenti,train_5525
candidate_4166,light sana magtagal pero nice sya hindi sya nag leak see the pic iba ung nasa picture hehe akala ko 2 liters pero ok na din thanks,neutral,general,general,tagasenti,train_5526
candidate_13372,mgnda po mggsthan ngbreregaluhan q thank u seller and ky kuya rider,positive,general,general,tagasenti,train_5527
candidate_19398,"""""Adventurists will again use that for destabilization and we don't need it at this time of economic distress,"""" idinagdag ng kongresista.",negative,general,general,tagasenti,train_5528
candidate_13538,thank you seller maganda sya kaso mukang malaki sakin dapat pala nag size 34 nalang ako heheh pero any ways order nalang ulet ako heheh thank you din sa rider na nag bibigay nang sukli hahah,positive,general,general,tagasenti,train_5529
candidate_2547,Nakakabahala na wala man lang matinong plano ang komunidad kung sakaling bumaha ng malakas.,negative,general,general,tagasenti,train_5530
candidate_21152,Magandang break ang ad ni Binay habang nanonood.,positive,general,general,tagasenti,train_5531
candidate_23672,the product u cannot put sim card so far ok nman ung functions nya gumagana nmn lahat,neutral,general,general,tagasenti,train_5532
candidate_2514,"Fuck, Binay! Just answer the corruption allegations against you. Once and for all.",negative,general,general,tagasenti,train_5533
candidate_19349,Ang susi ng sasakyan ay dumating kasama ng rehistro.,neutral,general,general,tagasenti,train_5534
candidate_6287,"No negative ad will change my mind, I will vote for Mar Roxas because of his good track record.",positive,general,general,tagasenti,train_5535
candidate_5626,Nais kong manatili siya sa buhay ko dahil malayo siya sa mga nakasama ko dati na nagbigay ng pasakit.,positive,general,general,tagasenti,train_5536
candidate_15267,Is Binay running for reelection? Same pa rin kasi yung campaign material e. makatipid.,negative,general,general,tagasenti,train_5537
candidate_32839,"To be fair sa kalaban natin sa game, nagpakita rin sila ng magandang laban hanggang sa dulo.",positive,general,general,tagasenti,train_5538
candidate_22907,"Si Georgia Osmena, kanhi Senador Sonny Osmena, Winston garcia ug Mike Rama.",neutral,general,general,tagasenti,train_5539
candidate_12415,"Natawa ako sa news abt BINAY! nya w/""kana""chix 2.Q kng pano nya sinulot ang VP position?3.P-NAY na raw if ever",negative,general,general,tagasenti,train_5540
candidate_15573,bad avoid sayang pera niyo naniwala ako sa ibang review dito pero mukhang puro peke reviews lang gps does not work 1 sim slot does not work charger is so slow screen response is so slow battery life sucks memory ram is not even 4gb maybe even just 2 it,negative,general,general,tagasenti,train_5541
candidate_1940,May libre ba itong kasamang case at screen protector?,neutral,general,general,tagasenti,train_5542
candidate_7399,"""All accusations are outrageous and multiple hearsays,"" ayon sa liham ni G. Arroyo.",neutral,general,general,tagasenti,train_5543
candidate_34453,Balat-sibuyas ang aming pinuno kaya walang sinuman ang naglalakas-loob na magbigay ng tapat na opinyon.,negative,general,general,tagasenti,train_5544
candidate_14686,maganda sya maganda sa labi thankyou seller,positive,general,general,tagasenti,train_5545
candidate_6547,good natagal ng isang oras idk pero nahihilo ako sa hangin na lumalabas dito pero anyway the product is working and malamig ang nalabas duration is 1hr lang plc vld not reiated,neutral,general,general,tagasenti,train_5546
candidate_21558,mali yung binigay ni seller pink yung inorder ko tapos ibang kulay ang dumating,negative,general,general,tagasenti,train_5547
candidate_22713,Idinagdag niya na huminingi na rin naman ng patawad si Teehankee sa kanyang mga nagawa at labis na pinagsisihan ang kanyang nagawang krimen.,neutral,general,general,tagasenti,train_5548
candidate_19718,Padayon pa sab nga gisusi ang hinungdan sa aksidente. - Balitang Bisdak,neutral,general,general,tagasenti,train_5549
candidate_6585,pen is nice and working fine sa tab and phone ko pero may jitter pag sa chromebook ko all is well and ok na din kesa wala super tagal din dumation pero ok padin kasi umabot naman bago mag karon ng pasok will buy again,neutral,general,general,tagasenti,train_5550
candidate_3253,"Laging malabo at hindi mabasa ang print ng resibo niyo, napakahusay niyo talagang gumawa ng puzzle para sa mga nagba-budget.",negative,general,general,tagasenti,train_5551
candidate_29806,Sobrang ingay ng daan mula sa mga sasakyang dumadaan na may mga tambutso na masyadong malalaki.,negative,general,general,tagasenti,train_5552
candidate_18237,same with riverbanks branch this branch also needs proper sanitation madumi ang mga tray and may amoy pati ung utensils hindi malinis tignan mukang maalikabok na malagkit,negative,general,general,tagasenti,train_5553
candidate_28147,"Sinabi kay Roxas na kahit magsanib pwersa sila ni Poe, iboboto pa rin si du30.",neutral,general,general,tagasenti,train_5554
candidate_3055,maganda gamitin pwede xang pang regalo malakas din ang hangin nia thank you seller sa mabilis na pag assist sa order ko at kay kuya rider sa pag deliver ng item thank you,positive,general,general,tagasenti,train_5555
candidate_17195,"""""Nais natin magkaisa ang mga Pilipino. 'Di natin maalis may kanya-kanyang paniniwala at paninindigan,"""" idinagdag niya.",neutral,general,general,tagasenti,train_5556
candidate_30939,"Iba ang dinaranas ng mga pamilyang isang kahig, isang tuka kapag tumataas ang presyo ng bilihin.",negative,general,general,tagasenti,train_5557
candidate_24780,"news: ""pangako ni Binay, gagawin niya sa buong bansa ang ginawa niya para sa Makati"" what the fuck did you do for us, you corrupt pig?????",negative,general,general,tagasenti,train_5558
candidate_5832,oily first time to buy perfume from this shop im kind of disappointed cause the smell doesn t met my expectations oo mura sya pero wala akong naaamoy na cloud ni ariana sa perfume natoh huhu iba ung amoy nya sa ibang perfume na inspired by ariana cloud na nabili ko,negative,general,general,tagasenti,train_5559
candidate_12194,"Sang Lunes, isa ka executive order ang ginpagwa ni Divinagracia nga nagapahayag nga siya gihapon ang kilalahon nga alkalde kadungan sa ginhiwat nga flag ceremony.",neutral,general,general,tagasenti,train_5560
candidate_33068,"Pwede na rin sigurong mag-stay sa bahay kesa lumabas, pareho lang namang nakakapagpahinga ako.",neutral,general,general,tagasenti,train_5561
candidate_32483,Sige ikalat mo pa ang chismis na yan titingnan natin kung sino ang iiyak sa huli.,negative,general,general,tagasenti,train_5562
candidate_2560,Pinili ko yung kulay itim na jacket kaso mainit sa katawan.,neutral,general,general,tagasenti,train_5563
candidate_26652,Sinisi ni Joson ang hindi epektibong kampanya ng pamahalaan at mga babala sa pagdami ng mga kabataan na naninigarilyo.,negative,general,general,tagasenti,train_5564
candidate_2604,okay nmn gumagagan my mga yupi lng i dont know if s courier un..kc wala man lng nkalagay s bubble wrap kung saan ang taas at baba ng item bka binalibaliktad kya ganun..haisst,negative,general,general,tagasenti,train_5565
candidate_12181,Tiniyak din ng mambabatas na ibibigay ng Kongreso ang lahat ng suporta sa CHR partikular ang kinakailangang pondo upang habulin ang mga akusado.,positive,general,general,tagasenti,train_5566
candidate_15815,"Bago mag-lunch break, natapos ang pag-print ng mga modyul.",neutral,general,general,tagasenti,train_5567
candidate_25014,"Seeing anti-Duterte ads, may nag-iisip kung maka-Binay o Poe ang gumagawa, at mas respected kung Miriam.",neutral,general,general,tagasenti,train_5568
candidate_10731,not good pangit ng quality and di yon yng order kooo,negative,general,general,tagasenti,train_5569
candidate_4647,item arrived in good condition...well packed..thanx to shopee and seller...pati na din sa nagdeliver...many thanx..,positive,general,general,tagasenti,train_5570
candidate_5796,May balita na pumunta si Binay sa Sinulog at may nagsabi na-boo siya.,neutral,general,general,tagasenti,train_5571
candidate_134,Iginiit din ni Ramirez na dapat magkaroon ng mahusay na negosyador ang Pilipinas sa Somalia para sa mga mabibihag na tripulanteng Pinoy.,negative,general,general,tagasenti,train_5572
candidate_7555,Bihirang-bihira akong makaranas ng ganitong klaseng pag-aasikaso kaya buo ang tiwala ko.,positive,general,general,tagasenti,train_5573
candidate_16651,Hanggang ngayon ay matatag ang signal ng router kaya hindi kami nakakaranas ng pagkaputol ng tawag.,positive,general,general,tagasenti,train_5574
candidate_5053,nice fan kaso one hour lang sya gumagana and then need to charge again i will try icharge sya ng matagal if matagal din ba aandar thank you so much,neutral,general,general,tagasenti,train_5575
candidate_34017,May hearing ang komite sa Senado mamaya.,neutral,general,general,tagasenti,train_5576
candidate_19491,items are complete and was shipped immediately medyo manipis lang tela worry ko baka masira agad and mukang maliit ang size but stretchable nman sya it fits me kahit large frame ako,neutral,general,general,tagasenti,train_5577
candidate_5217,pangit nag le leak hindi nag a absorb ang pangit sobrang nipis literal parang wala manlang laman sa sobrang kanipisan at syempre mag le leak tlga sya ano pa ba ine expect e halos walang laman kaya walang mag aabsorb ng wiwi ni baby sayang pera kakainis ka seller,negative,general,general,tagasenti,train_5578
candidate_33043,"Pwede na rin sana yung nabiling sapatos, kaso medyo mabigat ilakad kaya madaling mangalay ang paa.",negative,general,general,tagasenti,train_5579
candidate_21825,"All of them but Binay were good. Pray & ask for enlightenment. That helps. also, go for someone who delivers not just talks.",negative,general,general,tagasenti,train_5580
candidate_14190,Hindi na sana ako nakipagtalo sa katrabaho ko.,negative,general,general,tagasenti,train_5581
candidate_31828,Hawak sa leeg ng sindikato ang mga inosenteng manggagawa na walang laban sa loob ng pabrika.,negative,general,general,tagasenti,train_5582
candidate_31596,Namuti ang mata ko kakahintay sa pangako mong babayaran mo ako ngayon.,negative,general,general,tagasenti,train_5583
candidate_21619,Laking pasasalamat ko dahil hindi umabot sa korte ang aming problema at naayos nang payapa ang lahat.,positive,general,general,tagasenti,train_5584
candidate_5801,May reklamo sa mga trabahador ng NAIA Terminal na diumano nagmana kay Binay.,neutral,general,general,tagasenti,train_5585
candidate_4562,"Sa isang ektaryang bukirin na pinagtaniman nya ng black rice, inaasahan ni Milagros na makakaani siya ng 100 kaban sa Marso.",positive,general,general,tagasenti,train_5586
