Feedback_ID,Student_ID,Faculty_ID,Subject_ID,Teaching,Communication,Practical,Notes,Interaction,Overall,Comment,Sentiment,Date
1256,ST0193,F003,SUB020,5,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-11-26
2053,ST0823,F034,SUB002,4,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-03-10
1251,ST0698,F013,SUB010,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-04-05
3359,ST0241,F029,SUB026,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-02-09
4938,ST0332,F001,SUB010,5,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-06-02
1249,ST0604,F031,SUB009,4,5,4,4,4,4,Excellent teaching and explanation.,Positive,2025-08-23
1248,ST0799,F032,SUB001,4,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-21
2063,ST0286,F002,SUB028,4,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-08-01
3356,ST0385,F005,SUB016,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-07-23
4575,ST0450,F031,SUB022,5,4,5,5,4,5,Excellent teaching and explanation.,Positive,2025-04-20
4317,ST0929,F027,SUB020,5,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-01-10
4249,ST0568,F029,SUB019,5,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-12-15
2071,ST0650,F003,SUB001,5,4,5,4,4,5,Excellent teaching and explanation.,Positive,2025-03-14
2072,ST0692,F025,SUB009,5,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-08
2073,ST0571,F021,SUB008,4,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-11-19
3354,ST0001,F031,SUB020,4,4,5,5,4,5,Excellent teaching and explanation.,Positive,2025-08-28
4571,ST0535,F001,SUB007,4,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-05-22
3353,ST0854,F006,SUB016,5,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-07-07
2083,ST0669,F031,SUB019,5,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-02-07
1237,ST0394,F010,SUB022,4,5,4,4,4,4,Excellent teaching and explanation.,Positive,2025-08-25
3349,ST0410,F003,SUB009,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-05-13
4244,ST0268,F022,SUB025,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-04-04
2088,ST0836,F032,SUB019,4,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-06-29
4574,ST0497,F027,SUB004,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-10-03
461,ST0474,F009,SUB004,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-04-15
4890,ST0095,F029,SUB024,4,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-10
3321,ST0955,F004,SUB017,4,5,4,5,5,4,Excellent teaching and explanation.,Positive,2025-12-07
3719,ST0233,F032,SUB021,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-04-07
2227,ST0071,F003,SUB030,4,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-12-14
1114,ST0426,F019,SUB026,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-01-13
480,ST0039,F003,SUB021,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-02-15
4541,ST0434,F035,SUB018,4,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-10-18
3295,ST0606,F005,SUB017,5,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-09-24
4069,ST0418,F020,SUB016,5,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-09-17
3292,ST0225,F019,SUB007,5,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-05-10
1103,ST0393,F036,SUB018,4,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-07-09
2246,ST0251,F008,SUB006,5,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-06-09
3779,ST0700,F027,SUB013,4,5,5,5,5,5,Excellent teaching and explanation.,Positive,2025-04-05
3718,ST0499,F009,SUB028,5,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-10-30
2248,ST0990,F010,SUB002,5,5,5,4,5,4,Excellent teaching and explanation.,Positive,2025-11-18
3287,ST0827,F039,SUB010,5,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-09-07
2253,ST0850,F017,SUB018,4,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-08-29
4539,ST0033,F024,SUB019,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-04-06
189,ST0080,F010,SUB009,4,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-07-04
2256,ST0221,F006,SUB001,4,5,5,4,5,4,Excellent teaching and explanation.,Positive,2025-09-27
187,ST0078,F012,SUB021,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-07-24
3285,ST0332,F027,SUB015,5,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-07-22
2264,ST0933,F017,SUB026,4,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-05-16
1094,ST0865,F038,SUB014,4,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-01-11
2266,ST0209,F009,SUB013,4,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-02-10
2268,ST0220,F030,SUB026,4,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-08-29
1099,ST0281,F034,SUB019,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-03-15
4740,ST0703,F025,SUB028,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-08-19
2220,ST0434,F011,SUB013,5,4,5,5,4,5,Excellent teaching and explanation.,Positive,2025-02-12
3300,ST0947,F007,SUB023,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-07-23
2160,ST0340,F007,SUB007,5,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-11-26
2161,ST0483,F018,SUB002,4,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-06-08
4557,ST0926,F020,SUB009,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-04-01
465,ST0691,F039,SUB007,4,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-10-26
4943,ST0666,F015,SUB017,4,4,4,4,5,5,Excellent teaching and explanation.,Positive,2025-10-22
4322,ST0225,F005,SUB007,5,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-01
4732,ST0371,F020,SUB003,4,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-07-19
3701,ST0139,F026,SUB022,5,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-10-31
3315,ST0803,F030,SUB030,5,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-06-07
4734,ST0667,F004,SUB016,4,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-02-11
3310,ST0713,F015,SUB016,5,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-04-02
1156,ST0947,F033,SUB014,5,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-02-16
3309,ST0936,F029,SUB005,4,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-12-06
3979,ST0723,F032,SUB003,5,4,5,5,4,5,Excellent teaching and explanation.,Positive,2025-05-29
4326,ST0551,F026,SUB029,5,5,5,5,5,5,Excellent teaching and explanation.,Positive,2025-04-22
3307,ST0440,F003,SUB027,4,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-05-25
1148,ST0692,F012,SUB018,4,4,4,4,5,5,Excellent teaching and explanation.,Positive,2025-08-27
2192,ST0935,F023,SUB016,5,5,5,5,4,4,Excellent teaching and explanation.,Positive,2025-08-17
473,ST0675,F006,SUB027,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-02-15
2204,ST0091,F024,SUB012,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-10-11
2206,ST0461,F028,SUB010,5,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-06-21
4944,ST0169,F009,SUB025,5,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-06-03
2212,ST0114,F001,SUB001,4,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-01-15
476,ST0487,F035,SUB003,5,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-02-09
1126,ST0108,F008,SUB001,4,5,4,4,4,4,Excellent teaching and explanation.,Positive,2025-06-26
184,ST0430,F013,SUB013,4,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-01-27
4502,ST0208,F029,SUB012,5,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-12-02
3553,ST0046,F025,SUB023,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-08-17
2481,ST0125,F018,SUB016,5,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-06-21
2790,ST0025,F002,SUB028,5,5,4,5,5,4,Excellent teaching and explanation.,Positive,2025-09-07
756,ST0829,F032,SUB012,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-06-08
54,ST0987,F034,SUB012,5,4,5,4,5,4,Excellent teaching and explanation.,Positive,2025-05-14
2793,ST0694,F024,SUB017,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-02-09
3871,ST0241,F005,SUB022,4,5,5,4,5,4,Excellent teaching and explanation.,Positive,2025-02-16
4425,ST0963,F028,SUB026,4,5,5,5,5,5,Excellent teaching and explanation.,Positive,2025-04-22
4856,ST0045,F016,SUB002,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-04-01
4424,ST0233,F008,SUB015,4,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-03-31
4423,ST0272,F029,SUB020,5,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-04-08
4366,ST0600,F021,SUB026,4,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-02-21
45,ST0191,F020,SUB018,4,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-02-13
2788,ST0441,F028,SUB017,5,5,4,5,5,4,Excellent teaching and explanation.,Positive,2025-01-03
749,ST0417,F001,SUB008,5,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-05-07
3079,ST0791,F040,SUB017,5,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-11-23
2824,ST0703,F024,SUB016,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-09-21
4413,ST0667,F016,SUB029,4,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-11-04
2828,ST0673,F028,SUB027,5,5,4,5,5,4,Excellent teaching and explanation.,Positive,2025-02-06
4160,ST0404,F036,SUB015,5,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-09-12
2830,ST0871,F003,SUB011,4,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-03-07
2831,ST0805,F004,SUB009,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-11
2832,ST0655,F029,SUB025,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-07-21
583,ST0626,F037,SUB030,4,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-05-24
3071,ST0258,F001,SUB028,4,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-11-15
2851,ST0862,F034,SUB029,5,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-02-08
4417,ST0042,F028,SUB026,4,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-11-04
3091,ST0500,F022,SUB009,4,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-10-25
4132,ST0556,F004,SUB011,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-11
2778,ST0570,F005,SUB005,4,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-10-20
2721,ST0131,F028,SUB023,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-10-08
2722,ST0379,F004,SUB009,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-01-26
2726,ST0359,F007,SUB018,5,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-05-22
3111,ST0733,F026,SUB005,4,5,4,4,4,4,Excellent teaching and explanation.,Positive,2025-09-19
788,ST0834,F030,SUB030,4,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-01-05
73,ST0724,F019,SUB025,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-10-26
2737,ST0246,F022,SUB024,5,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-06-24
783,ST0003,F027,SUB021,5,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-03-24
4433,ST0761,F026,SUB005,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-06-06
3108,ST0606,F017,SUB010,5,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-03-07
2743,ST0694,F027,SUB009,5,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-10-11
570,ST0400,F010,SUB023,4,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-02-24
3861,ST0849,F030,SUB024,5,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-01-08
2747,ST0856,F027,SUB007,5,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-12-01
4122,ST0252,F018,SUB014,4,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-04-02
575,ST0568,F020,SUB005,4,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-01-01
2757,ST0716,F031,SUB007,4,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-19
771,ST0912,F033,SUB011,5,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-09-12
3100,ST0787,F028,SUB019,5,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-21
63,ST0557,F002,SUB013,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-11-27
2767,ST0849,F033,SUB030,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-02-04
2769,ST0512,F024,SUB011,5,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-05-01
2773,ST0526,F016,SUB013,5,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-01-18
4129,ST0685,F014,SUB001,4,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-05-25
3867,ST0688,F020,SUB012,5,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-12-31
3897,ST0438,F028,SUB009,5,5,5,5,4,4,Excellent teaching and explanation.,Positive,2025-02-08
796,ST0714,F002,SUB008,5,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-12-21
2859,ST0049,F033,SUB006,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-09-08
3067,ST0796,F040,SUB007,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-09-06
4148,ST0957,F038,SUB017,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-02-03
3029,ST0013,F005,SUB017,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-12-06
3028,ST0103,F010,SUB002,5,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-03-24
652,ST0735,F026,SUB024,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-03-19
17,ST0707,F012,SUB018,4,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-06-15
651,ST0459,F032,SUB026,5,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-08-30
2949,ST0810,F021,SUB024,4,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-10-22
4993,ST0224,F012,SUB015,5,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-05-15
643,ST0865,F015,SUB017,4,4,5,4,4,5,Excellent teaching and explanation.,Positive,2025-08-03
642,ST0584,F008,SUB012,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-01-04
2959,ST0583,F011,SUB019,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-03-13
660,ST0733,F021,SUB018,4,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-09-25
640,ST0837,F003,SUB006,5,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-02
4994,ST0485,F002,SUB008,5,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-02-26
3020,ST0366,F037,SUB019,4,4,5,4,5,4,Excellent teaching and explanation.,Positive,2025-08-13
11,ST0795,F027,SUB015,5,4,4,4,5,5,Excellent teaching and explanation.,Positive,2025-12-01
4149,ST0201,F018,SUB006,5,5,5,5,4,4,Excellent teaching and explanation.,Positive,2025-11-26
632,ST0903,F007,SUB020,5,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-01-18
3921,ST0822,F019,SUB015,5,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-08-27
2980,ST0488,F034,SUB025,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-10-07
2989,ST0924,F032,SUB005,4,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-08-09
2991,ST0162,F016,SUB008,4,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-11-14
3,ST0354,F038,SUB013,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-05-18
4380,ST0720,F007,SUB030,4,5,5,5,5,5,Excellent teaching and explanation.,Positive,2025-05-27
3021,ST0360,F015,SUB015,4,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-05-20
2931,ST0618,F033,SUB010,4,4,4,4,5,5,Excellent teaching and explanation.,Positive,2025-03-26
4844,ST0800,F019,SUB006,5,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-10-18
3035,ST0969,F011,SUB030,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-01-25
3065,ST0355,F005,SUB018,5,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-12-25
591,ST0657,F031,SUB021,5,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-07-22
700,ST0386,F026,SUB003,5,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-08-28
4404,ST0476,F022,SUB011,5,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-09-14
2877,ST0072,F037,SUB019,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-03-11
4145,ST0191,F016,SUB024,5,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-10-10
696,ST0756,F003,SUB012,5,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-10-06
3056,ST0186,F037,SUB019,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-06-13
692,ST0865,F013,SUB028,4,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-08-30
2889,ST0679,F007,SUB005,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-11
2891,ST0312,F006,SUB012,4,4,4,4,4,4,Excellent teaching and explanation.,Positive,2025-09-11
594,ST0526,F013,SUB019,4,5,5,5,5,5,Excellent teaching and explanation.,Positive,2025-09-02
2893,ST0772,F009,SUB025,5,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-09-04
4401,ST0179,F008,SUB019,5,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-08-08
3052,ST0515,F014,SUB015,5,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-12-10
4842,ST0588,F005,SUB008,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-02-15
4853,ST0758,F027,SUB007,5,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-02-16
4991,ST0983,F026,SUB026,5,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-05-20
3045,ST0254,F012,SUB019,5,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-01-25
2914,ST0627,F017,SUB010,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-12-06
3043,ST0009,F035,SUB006,4,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-05-29
4371,ST0122,F005,SUB025,5,4,5,4,4,5,Excellent teaching and explanation.,Positive,2025-08-05
3041,ST0424,F022,SUB025,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-11-28
4393,ST0360,F020,SUB028,4,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-08-16
2920,ST0353,F010,SUB005,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-07-24
4832,ST0205,F029,SUB013,5,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-02-03
4116,ST0007,F022,SUB002,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-03-14
4443,ST0335,F010,SUB028,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-10-05
2711,ST0574,F021,SUB029,4,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-10-20
4094,ST0910,F037,SUB004,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-09-01
3955,ST0076,F036,SUB006,4,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-09-16
2544,ST0424,F029,SUB022,4,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-05-03
909,ST0831,F011,SUB019,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-05-30
3169,ST0765,F035,SUB006,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-05-31
4351,ST0499,F039,SUB009,5,4,5,4,4,5,Excellent teaching and explanation.,Positive,2025-12-18
906,ST0685,F008,SUB017,4,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-09-10
3162,ST0185,F029,SUB016,5,5,4,4,4,4,Excellent teaching and explanation.,Positive,2025-05-30
903,ST0376,F033,SUB014,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-09-24
900,ST0870,F014,SUB024,5,4,5,4,5,4,Excellent teaching and explanation.,Positive,2025-03-23
2561,ST0246,F033,SUB028,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-03-17
914,ST0772,F015,SUB022,4,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-06-29
3157,ST0109,F006,SUB014,5,5,5,4,4,4,Excellent teaching and explanation.,Positive,2025-05-22
3803,ST0934,F008,SUB008,4,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-07-29
897,ST0281,F021,SUB021,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-08-07
2567,ST0920,F036,SUB010,5,5,4,4,4,5,Excellent teaching and explanation.,Positive,2025-11-20
112,ST0330,F002,SUB013,5,5,4,5,4,4,Excellent teaching and explanation.,Positive,2025-07-04
2572,ST0450,F014,SUB027,4,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-07-06
3805,ST0610,F017,SUB018,4,4,4,4,5,4,Excellent teaching and explanation.,Positive,2025-02-01
2579,ST0014,F025,SUB020,4,4,5,4,4,5,Excellent teaching and explanation.,Positive,2025-01-22
3154,ST0223,F001,SUB021,4,5,5,4,5,4,Excellent teaching and explanation.,Positive,2025-09-28
891,ST0654,F014,SUB029,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-01-09
890,ST0130,F033,SUB013,4,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-12-16
887,ST0451,F016,SUB019,5,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-12-24
2563,ST0416,F020,SUB020,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-02-23
915,ST0198,F032,SUB020,5,5,5,5,4,4,Excellent teaching and explanation.,Positive,2025-12-22
2533,ST0160,F032,SUB022,5,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-12-29
4093,ST0609,F025,SUB022,5,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-03-15
3196,ST0423,F008,SUB007,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-03-14
